lat,lon,dist_to_canal_m
13.570707,100.869697,186.28028991673077
13.570707,100.875758,161.1281554418838
13.570707,100.881818,103.46798054880632
13.570707,100.887879,50.771982965778484
13.570707,100.893939,298.71018342617435
13.570707,100.9,76.53113581173119
13.575758,100.3,560.0819618426484
13.575758,100.306061,903.8865303867385
13.575758,100.312121,913.3228787901187
13.575758,100.318182,797.1990075170097
13.575758,100.324242,297.20187352347233
13.575758,100.330303,671.8889907598137
13.575758,100.336364,545.083880041257
13.575758,100.342424,194.52235112553157
13.575758,100.348485,62.09506034829942
13.575758,100.354545,199.1744271497068
13.575758,100.360606,426.65835455305603
13.575758,100.366667,356.6829358951895
13.575758,100.372727,101.37540735709719
13.575758,100.378788,293.16378730223994
13.575758,100.384848,153.0306290247825
13.575758,100.390909,222.34394158994962
13.575758,100.39697,140.00637448053718
13.575758,100.40303,292.2256186748597
13.575758,100.409091,137.84643047946298
13.575758,100.415152,107.32401093155111
13.575758,100.421212,44.1246207813789
13.575758,100.427273,162.32182208009513
13.575758,100.433333,62.18078218097444
13.575758,100.439394,19.673066171575552
13.575758,100.445455,78.5382047239249
13.575758,100.451515,151.37637674566494
13.575758,100.457576,75.1454073175951
13.575758,100.463636,20.960007039756793
13.575758,100.469697,94.80759469390142
13.575758,100.475758,269.67725109953034
13.575758,100.481818,36.52297912228651
13.575758,100.487879,373.22503762197016
13.575758,100.493939,347.9918898730905
13.575758,100.5,79.3681068382144
13.575758,100.506061,39.46900011605721
13.575758,100.512121,177.59524669286873
13.575758,100.518182,44.53630648025165
13.575758,100.524242,184.74931244365803
13.575758,100.530303,153.7329345090473
13.575758,100.536364,217.83747943023786
13.575758,100.542424,269.984789817344
13.575758,100.548485,233.06101660675975
13.575758,100.554545,73.76649933519708
13.575758,100.560606,138.30956345457633
13.575758,100.566667,92.09075695088647
13.575758,100.572727,366.31547832033317
13.575758,100.578788,127.2602031193044
13.575758,100.584848,340.6585351175453
13.575758,100.590909,64.39996602459433
13.575758,100.59697,64.94025446380002
13.575758,100.60303,16.89881966137881
13.575758,100.609091,367.34230704689753
13.575758,100.615152,9.699965150379255
13.575758,100.621212,332.7275070615888
13.575758,100.627273,27.565646327972193
13.575758,100.633333,647.1293308726963
13.575758,100.639394,193.15642092084076
13.575758,100.645455,372.82774773430265
13.575758,100.651515,275.7193834653365
13.575758,100.657576,81.88811866068434
13.575758,100.663636,84.8330309380706
13.575758,100.669697,42.23525398179638
13.575758,100.675758,60.77915823775137
13.575758,100.681818,134.60984573511402
13.575758,100.687879,112.08105810087747
13.575758,100.693939,18.24943629292944
13.575758,100.7,64.13880592577276
13.575758,100.706061,8.73311608071498
13.575758,100.712121,670.0795385556873
13.575758,100.718182,62.89502075523703
13.575758,100.724242,563.7999515128938
13.575758,100.730303,111.50354505279317
13.575758,100.736364,78.45774370209763
13.575758,100.742424,168.47267696058753
13.575758,100.748485,538.6264916926988
13.575758,100.754545,206.8537187050412
13.575758,100.760606,159.53343459740387
13.575758,100.766667,28.17509419918824
13.575758,100.772727,313.08376536522246
13.575758,100.778788,58.74753084156096
13.575758,100.784848,303.01454498364706
13.575758,100.790909,66.76111361778425
13.575758,100.79697,99.153879436558
13.575758,100.80303,418.97054667383014
13.575758,100.809091,103.0929207023699
13.575758,100.815152,334.5926381065733
13.575758,100.821212,161.4627880216573
13.575758,100.827273,69.43481018670394
13.575758,100.833333,102.4127138514966
13.575758,100.839394,170.60881736459265
13.575758,100.845455,43.918962377274084
13.575758,100.851515,17.319191930995707
13.575758,100.857576,94.20388158507352
13.575758,100.863636,161.41357659984683
13.575758,100.869697,27.453547825133608
13.575758,100.875758,25.290671708414624
13.575758,100.881818,57.489774927444344
13.575758,100.887879,90.41261003552772
13.575758,100.893939,270.46609804904637
13.575758,100.9,379.21903589956656
13.580808,100.3,671.8773622517278
13.580808,100.306061,965.1693755450416
13.580808,100.312121,1099.496139672072
13.580808,100.318182,1129.9443665706399
13.580808,100.324242,854.15277766011
13.580808,100.330303,437.7619108616522
13.580808,100.336364,259.0176051031167
13.580808,100.342424,8.705337880510877
13.580808,100.348485,395.9998118476792
13.580808,100.354545,363.90377797225733
13.580808,100.360606,118.6743425269966
13.580808,100.366667,143.1633563906482
13.580808,100.372727,182.27268050044856
13.580808,100.378788,183.589722266954
13.580808,100.384848,24.708010030515748
13.580808,100.390909,233.12680672488005
13.580808,100.39697,195.26162970667727
13.580808,100.40303,95.67089757714176
13.580808,100.409091,386.9801942853523
13.580808,100.415152,225.32128554545608
13.580808,100.421212,289.8457329141765
13.580808,100.427273,72.1601278838849
13.580808,100.433333,56.93514698278402
13.580808,100.439394,485.7695763656938
13.580808,100.445455,9.023136659487387
13.580808,100.451515,250.6289424830101
13.580808,100.457576,253.84592775624313
13.580808,100.463636,209.97346187873464
13.580808,100.469697,20.057380458951265
13.580808,100.475758,35.565994374978864
13.580808,100.481818,199.23465395369527
13.580808,100.487879,125.90901095605274
13.580808,100.493939,34.87166830737427
13.580808,100.5,157.2992460131717
13.580808,100.506061,164.5669558063315
13.580808,100.512121,356.1066168531479
13.580808,100.518182,146.72078408992394
13.580808,100.524242,16.186318456980164
13.580808,100.530303,181.41948816835486
13.580808,100.536364,206.25454976366774
13.580808,100.542424,122.02445119523202
13.580808,100.548485,101.60194878077094
13.580808,100.554545,208.76487131241296
13.580808,100.560606,151.27703026663283
13.580808,100.566667,5.4958380720755
13.580808,100.572727,572.7363134432634
13.580808,100.578788,450.18479768760534
13.580808,100.584848,120.50508055051502
13.580808,100.590909,461.5406793379433
13.580808,100.59697,226.8798281926391
13.580808,100.60303,102.60864464148298
13.580808,100.609091,6.946599912942494
13.580808,100.615152,332.25804243955383
13.580808,100.621212,694.6608783306762
13.580808,100.627273,22.149393298706475
13.580808,100.633333,238.6901385643892
13.580808,100.639394,49.39242432834128
13.580808,100.645455,157.87552361804046
13.580808,100.651515,91.73538696461901
13.580808,100.657576,123.25405144942533
13.580808,100.663636,318.1991304571107
13.580808,100.669697,74.09946376300375
13.580808,100.675758,131.56758780758622
13.580808,100.681818,52.91610573144049
13.580808,100.687879,326.16923921054854
13.580808,100.693939,337.74323331043877
13.580808,100.7,128.98677270017166
13.580808,100.706061,31.09325628036598
13.580808,100.712121,601.6770035198294
13.580808,100.718182,124.77724726730222
13.580808,100.724242,420.10163012261046
13.580808,100.730303,256.78831864334506
13.580808,100.736364,57.834675172551634
13.580808,100.742424,152.4504737528635
13.580808,100.748485,183.47160132852255
13.580808,100.754545,73.4374631373451
13.580808,100.760606,232.61630277164255
13.580808,100.766667,146.949814821075
13.580808,100.772727,393.25362519247193
13.580808,100.778788,70.80852391998928
13.580808,100.784848,431.8567617057293
13.580808,100.790909,90.32405538948717
13.580808,100.79697,116.45989238652861
13.580808,100.80303,238.38154733454635
13.580808,100.809091,73.12012911409887
13.580808,100.815152,30.636966922313274
13.580808,100.821212,259.8653662742332
13.580808,100.827273,7.930305852736075
13.580808,100.833333,174.78922091862714
13.580808,100.839394,166.09321379517277
13.580808,100.845455,464.839983293802
13.580808,100.851515,100.92961001967689
13.580808,100.857576,531.1706580360802
13.580808,100.863636,588.7719249432888
13.580808,100.869697,23.737613794420035
13.580808,100.875758,160.89976111834767
13.580808,100.881818,183.592645629903
13.580808,100.887879,121.67921954598145
13.580808,100.893939,112.9526387825202
13.580808,100.9,646.911484263695
13.585859,100.3,378.0592226004694
13.585859,100.306061,403.8734032636463
13.585859,100.312121,657.4411618294176
13.585859,100.318182,1257.582328965564
13.585859,100.324242,1167.4816411528464
13.585859,100.330303,633.811776649303
13.585859,100.336364,115.7999011075195
13.585859,100.342424,251.84450768950916
13.585859,100.348485,196.35327482897503
13.585859,100.354545,349.18384554170206
13.585859,100.360606,299.87577250337955
13.585859,100.366667,355.96727384034494
13.585859,100.372727,167.34874518045194
13.585859,100.378788,197.6417552803766
13.585859,100.384848,29.15908566298539
13.585859,100.390909,244.99048669290613
13.585859,100.39697,42.43048359349701
13.585859,100.40303,90.18632241436018
13.585859,100.409091,58.97487863061811
13.585859,100.415152,188.89374079064967
13.585859,100.421212,202.0318060087011
13.585859,100.427273,69.71108074440588
13.585859,100.433333,167.46884382528128
13.585859,100.439394,48.90283545536383
13.585859,100.445455,114.14190269534427
13.585859,100.451515,215.0520575409235
13.585859,100.457576,45.42386921731953
13.585859,100.463636,142.607540387669
13.585859,100.469697,115.96370892563279
13.585859,100.475758,29.392023894814947
13.585859,100.481818,62.50562587612612
13.585859,100.487879,74.1552262222932
13.585859,100.493939,157.56275781690118
13.585859,100.5,88.83395496017461
13.585859,100.506061,129.1148857916081
13.585859,100.512121,421.8799351620377
13.585859,100.518182,492.18103658226363
13.585859,100.524242,62.86840044537875
13.585859,100.530303,356.39272985615753
13.585859,100.536364,74.13852244716095
13.585859,100.542424,117.58099842277034
13.585859,100.548485,5.756546533492603
13.585859,100.554545,76.24256739191466
13.585859,100.560606,139.3096899734056
13.585859,100.566667,262.5315910926519
13.585859,100.572727,352.56223297394996
13.585859,100.578788,247.87497391800926
13.585859,100.584848,281.18772445602974
13.585859,100.590909,295.3098153855784
13.585859,100.59697,333.9029788832552
13.585859,100.60303,3.948158052355929
13.585859,100.609091,180.44408249122426
13.585859,100.615152,490.3278122247653
13.585859,100.621212,254.1641645798948
13.585859,100.627273,38.39659341675699
13.585859,100.633333,153.2218023533667
13.585859,100.639394,49.11987904578413
13.585859,100.645455,84.90691730240674
13.585859,100.651515,96.58772031606401
13.585859,100.657576,1.6091805601920761
13.585859,100.663636,9.804416969744437
13.585859,100.669697,69.68564069577465
13.585859,100.675758,116.52282786321877
13.585859,100.681818,134.6170648629302
13.585859,100.687879,86.71141332736526
13.585859,100.693939,72.57058721023924
13.585859,100.7,156.63438188132574
13.585859,100.706061,301.31254874243797
13.585859,100.712121,459.8290940216385
13.585859,100.718182,147.16773455953086
13.585859,100.724242,399.60965061593254
13.585859,100.730303,191.08020410470226
13.585859,100.736364,146.9433394700445
13.585859,100.742424,558.8100754155995
13.585859,100.748485,78.07161998045382
13.585859,100.754545,528.0299066684931
13.585859,100.760606,115.71387960008968
13.585859,100.766667,391.27442154445765
13.585859,100.772727,236.2536888125793
13.585859,100.778788,197.39421387550448
13.585859,100.784848,301.89373416753375
13.585859,100.790909,148.1096414377328
13.585859,100.79697,292.2155226735644
13.585859,100.80303,51.1181488484181
13.585859,100.809091,73.92906781150276
13.585859,100.815152,229.3276282824027
13.585859,100.821212,445.7958787853465
13.585859,100.827273,19.388045490873452
13.585859,100.833333,219.6297517099134
13.585859,100.839394,221.34530901638365
13.585859,100.845455,396.7655260745372
13.585859,100.851515,144.27737027092624
13.585859,100.857576,479.1591257525152
13.585859,100.863636,223.505427875757
13.585859,100.869697,94.42587682231387
13.585859,100.875758,101.92810442820503
13.585859,100.881818,88.19951111123399
13.585859,100.887879,154.71400218455972
13.585859,100.893939,220.93233253289864
13.585859,100.9,409.02302161694837
13.590909,100.3,184.11129016294655
13.590909,100.306061,161.2818243978606
13.590909,100.312121,476.4877448209451
13.590909,100.318182,771.7162807360526
13.590909,100.324242,716.6297077931872
13.590909,100.330303,299.66507682285635
13.590909,100.336364,233.8690561935815
13.590909,100.342424,338.6349719576739
13.590909,100.348485,18.216557997523253
13.590909,100.354545,522.8840627667407
13.590909,100.360606,271.78303238762254
13.590909,100.366667,403.58325517924334
13.590909,100.372727,688.8618737393202
13.590909,100.378788,214.828380866665
13.590909,100.384848,96.56046568781109
13.590909,100.390909,114.2688304636335
13.590909,100.39697,202.93578752246017
13.590909,100.40303,116.16270643367965
13.590909,100.409091,87.65130741133258
13.590909,100.415152,180.05219214919023
13.590909,100.421212,85.74200555834746
13.590909,100.427273,96.957310805986
13.590909,100.433333,302.52411761055737
13.590909,100.439394,341.3711656527838
13.590909,100.445455,318.0050827135986
13.590909,100.451515,246.2684647374902
13.590909,100.457576,199.7295513816543
13.590909,100.463636,137.46656375048858
13.590909,100.469697,52.026072214519104
13.590909,100.475758,137.30303296222823
13.590909,100.481818,14.710490481241084
13.590909,100.487879,102.71267713077653
13.590909,100.493939,221.75863069417338
13.590909,100.5,152.28035705960716
13.590909,100.506061,96.10302472157113
13.590909,100.512121,74.44810369088013
13.590909,100.518182,60.395650097993546
13.590909,100.524242,255.9513252022174
13.590909,100.530303,114.79746151447942
13.590909,100.536364,182.87003305219423
13.590909,100.542424,165.8668377295512
13.590909,100.548485,204.4218032791149
13.590909,100.554545,29.32900910164224
13.590909,100.560606,71.21467200340877
13.590909,100.566667,420.8016070744709
13.590909,100.572727,30.437782833556785
13.590909,100.578788,222.59885065542434
13.590909,100.584848,225.11623578145148
13.590909,100.590909,59.92487536354486
13.590909,100.59697,94.21972562399348
13.590909,100.60303,116.25378701574932
13.590909,100.609091,124.3788168835176
13.590909,100.615152,37.87180678047126
13.590909,100.621212,19.37097549113883
13.590909,100.627273,9.046892228204882
13.590909,100.633333,28.13785810602584
13.590909,100.639394,4.5768632830756095
13.590909,100.645455,162.72392672257288
13.590909,100.651515,393.9965322876743
13.590909,100.657576,128.06405544761128
13.590909,100.663636,398.61389247653716
13.590909,100.669697,130.88755700385607
13.590909,100.675758,15.459939485492233
13.590909,100.681818,512.3156932465687
13.590909,100.687879,412.83373338654604
13.590909,100.693939,81.02175808282242
13.590909,100.7,191.26851182604554
13.590909,100.706061,262.9896971871311
13.590909,100.712121,346.07910015514085
13.590909,100.718182,163.7215227068814
13.590909,100.724242,349.54395783090206
13.590909,100.730303,203.868777737869
13.590909,100.736364,291.9398453837288
13.590909,100.742424,311.2765496672704
13.590909,100.748485,73.23558110368401
13.590909,100.754545,675.4903340264566
13.590909,100.760606,100.55179685211583
13.590909,100.766667,356.56779081438117
13.590909,100.772727,73.4272871611304
13.590909,100.778788,443.9196249578993
13.590909,100.784848,119.50580907109988
13.590909,100.790909,76.17953028794452
13.590909,100.79697,51.98495253433465
13.590909,100.80303,212.77160015819945
13.590909,100.809091,26.36866285330108
13.590909,100.815152,290.4786556478258
13.590909,100.821212,358.994735605629
13.590909,100.827273,57.759163766587186
13.590909,100.833333,169.26722581388478
13.590909,100.839394,301.9620352856835
13.590909,100.845455,340.88692006995115
13.590909,100.851515,142.4536530197813
13.590909,100.857576,27.56182713439695
13.590909,100.863636,265.85797025632087
13.590909,100.869697,480.80252141546094
13.590909,100.875758,462.50803849843714
13.590909,100.881818,118.67264671069522
13.590909,100.887879,177.8375134099377
13.590909,100.893939,473.3848042378256
13.590909,100.9,189.85223435698023
13.59596,100.3,327.1410326967237
13.59596,100.306061,284.02320862783074
13.59596,100.312121,246.19478549953192
13.59596,100.318182,210.139103968989
13.59596,100.324242,168.53916380066613
13.59596,100.330303,50.38612884313688
13.59596,100.336364,276.9884473222294
13.59596,100.342424,353.964683106388
13.59596,100.348485,114.98480385857815
13.59596,100.354545,609.6856714868799
13.59596,100.360606,248.684024776383
13.59596,100.366667,426.86422564131914
13.59596,100.372727,670.1143577513338
13.59596,100.378788,39.276109752202906
13.59596,100.384848,138.19657606786512
13.59596,100.390909,43.646537757893086
13.59596,100.39697,119.74338834499831
13.59596,100.40303,0.09511184918426782
13.59596,100.409091,81.62474989800988
13.59596,100.415152,52.03016417545686
13.59596,100.421212,195.3940268791491
13.59596,100.427273,223.91109795281528
13.59596,100.433333,260.7647564479482
13.59596,100.439394,281.5307689535576
13.59596,100.445455,227.0402162209123
13.59596,100.451515,54.39381352816127
13.59596,100.457576,370.8929230236228
13.59596,100.463636,375.21570292376845
13.59596,100.469697,109.15700500859829
13.59596,100.475758,80.21551507638279
13.59596,100.481818,85.35590848138492
13.59596,100.487879,117.48893374550092
13.59596,100.493939,33.890459423840795
13.59596,100.5,26.979347640294638
13.59596,100.506061,39.55423142289045
13.59596,100.512121,78.21016648217072
13.59596,100.518182,250.0790978223578
13.59596,100.524242,334.32133940957306
13.59596,100.530303,291.6213911872367
13.59596,100.536364,119.89492167358742
13.59596,100.542424,54.421254678097235
13.59596,100.548485,76.1098348758204
13.59596,100.554545,356.78872852619014
13.59596,100.560606,151.98528772676738
13.59596,100.566667,427.0012626739485
13.59596,100.572727,396.4992456465492
13.59596,100.578788,137.31283419210808
13.59596,100.584848,105.97026229471784
13.59596,100.590909,171.48665198964315
13.59596,100.59697,192.42680308010554
13.59596,100.60303,389.6277040631184
13.59596,100.609091,212.37312436481525
13.59596,100.615152,251.15905140602243
13.59596,100.621212,258.3535751392838
13.59596,100.627273,153.08359295394752
13.59596,100.633333,158.91069705069944
13.59596,100.639394,145.17287679307844
13.59596,100.645455,260.216473827236
13.59596,100.651515,106.71715416158128
13.59596,100.657576,16.46531557310715
13.59596,100.663636,178.86190958998017
13.59596,100.669697,252.1354208841294
13.59596,100.675758,38.7950199997472
13.59596,100.681818,25.333548569678744
13.59596,100.687879,108.53616766601363
13.59596,100.693939,51.619247247088914
13.59596,100.7,153.6573505332396
13.59596,100.706061,301.4269638735634
13.59596,100.712121,225.217382015977
13.59596,100.718182,102.6829305262581
13.59596,100.724242,140.57092772308656
13.59596,100.730303,506.2392991793196
13.59596,100.736364,502.15951403044033
13.59596,100.742424,166.87078348132167
13.59596,100.748485,65.7129088361481
13.59596,100.754545,307.9988122584415
13.59596,100.760606,169.2735104541199
13.59596,100.766667,70.78100012587261
13.59596,100.772727,80.17133161131588
13.59596,100.778788,71.79977505477557
13.59596,100.784848,233.5002477536371
13.59596,100.790909,349.2133949920357
13.59596,100.79697,131.76382289342084
13.59596,100.80303,464.7013041170528
13.59596,100.809091,237.8552326467188
13.59596,100.815152,49.846725608005926
13.59596,100.821212,208.79203563844567
13.59596,100.827273,56.35042810358457
13.59596,100.833333,215.08457514132877
13.59596,100.839394,19.1346678321783
13.59596,100.845455,512.8510918798993
13.59596,100.851515,81.53174227194052
13.59596,100.857576,586.5531404505767
13.59596,100.863636,52.55960803053494
13.59596,100.869697,419.0681579389074
13.59596,100.875758,580.5450156743451
13.59596,100.881818,105.1386519883799
13.59596,100.887879,319.04083630046966
13.59596,100.893939,195.50565928042167
13.59596,100.9,184.53948459165173
13.60101,100.3,113.68781766209086
13.60101,100.306061,279.06648098000153
13.60101,100.312121,317.1169313255844
13.60101,100.318182,352.4893408694935
13.60101,100.324242,189.45217079049976
13.60101,100.330303,500.42605466862994
13.60101,100.336364,90.50319354670496
13.60101,100.342424,506.8877461293572
13.60101,100.348485,656.0636101505593
13.60101,100.354545,202.0568252852711
13.60101,100.360606,49.07129672421596
13.60101,100.366667,569.3420476238151
13.60101,100.372727,627.0574868271792
13.60101,100.378788,40.07966028182359
13.60101,100.384848,454.1899868872815
13.60101,100.390909,385.4401464753162
13.60101,100.39697,25.371312874501783
13.60101,100.40303,142.0149711486757
13.60101,100.409091,59.47948023537229
13.60101,100.415152,200.60032338340682
13.60101,100.421212,181.89550961430754
13.60101,100.427273,16.567954221629396
13.60101,100.433333,276.33342810993184
13.60101,100.439394,469.2526618795966
13.60101,100.445455,558.1328036531893
13.60101,100.451515,88.94406557860178
13.60101,100.457576,377.4651562303333
13.60101,100.463636,245.3033680735696
13.60101,100.469697,28.12928645595355
13.60101,100.475758,103.17083309068359
13.60101,100.481818,188.3234706923484
13.60101,100.487879,26.14954189955595
13.60101,100.493939,139.68553764394628
13.60101,100.5,143.91212629755202
13.60101,100.506061,219.50459860382384
13.60101,100.512121,77.34870639335395
13.60101,100.518182,348.7208004830554
13.60101,100.524242,129.83759416525936
13.60101,100.530303,58.15511610383691
13.60101,100.536364,394.88555383810615
13.60101,100.542424,119.57981446168547
13.60101,100.548485,167.22495735583234
13.60101,100.554545,593.6947759586751
13.60101,100.560606,94.13879316586885
13.60101,100.566667,526.4346585788959
13.60101,100.572727,463.8651511345879
13.60101,100.578788,121.0955824686824
13.60101,100.584848,403.6110306924965
13.60101,100.590909,194.4994572091263
13.60101,100.59697,210.44241512854816
13.60101,100.60303,573.566194366974
13.60101,100.609091,619.9749137404339
13.60101,100.615152,40.010961712009106
13.60101,100.621212,239.20758674418576
13.60101,100.627273,128.11669069847835
13.60101,100.633333,32.36738834497598
13.60101,100.639394,396.8057732607837
13.60101,100.645455,164.82677401762848
13.60101,100.651515,138.86045198503757
13.60101,100.657576,530.3502137097227
13.60101,100.663636,375.29545792950785
13.60101,100.669697,103.3642209027528
13.60101,100.675758,414.74099953062597
13.60101,100.681818,82.42419364321405
13.60101,100.687879,251.33443196611705
13.60101,100.693939,110.42636350823344
13.60101,100.7,112.24276584229462
13.60101,100.706061,396.5058973546307
13.60101,100.712121,259.6834748345331
13.60101,100.718182,226.6659012701807
13.60101,100.724242,176.583453137218
13.60101,100.730303,107.09427535045067
13.60101,100.736364,29.71847265736928
13.60101,100.742424,64.23872396056026
13.60101,100.748485,40.64732236267036
13.60101,100.754545,166.42829838035146
13.60101,100.760606,119.9458102133679
13.60101,100.766667,128.92903913849491
13.60101,100.772727,102.10278956450304
13.60101,100.778788,157.042793326925
13.60101,100.784848,305.1815807974195
13.60101,100.790909,297.7992369868656
13.60101,100.79697,27.184264225403904
13.60101,100.80303,446.3977117690273
13.60101,100.809091,276.12668578291664
13.60101,100.815152,32.5984573518254
13.60101,100.821212,124.60763705171449
13.60101,100.827273,222.6205543292649
13.60101,100.833333,303.3887243601634
13.60101,100.839394,135.77439735081555
13.60101,100.845455,436.00317420105034
13.60101,100.851515,171.6603157742111
13.60101,100.857576,386.7780207306367
13.60101,100.863636,127.33673744336764
13.60101,100.869697,122.90615553414393
13.60101,100.875758,421.16647324694344
13.60101,100.881818,29.211526146610815
13.60101,100.887879,54.00439315580816
13.60101,100.893939,216.95789158810672
13.60101,100.9,72.89681382237005
13.606061,100.3,16.400492669686006
13.606061,100.306061,648.6380411446469
13.606061,100.312121,395.0653561734022
13.606061,100.318182,793.9318003849658
13.606061,100.324242,119.44461704660264
13.606061,100.330303,233.0184544618961
13.606061,100.336364,237.21195699902373
13.606061,100.342424,193.3673875952907
13.606061,100.348485,805.8487871450506
13.606061,100.354545,464.6599963206167
13.606061,100.360606,174.39806317959452
13.606061,100.366667,420.9155612266056
13.606061,100.372727,494.64020769109345
13.606061,100.378788,189.0670946617442
13.606061,100.384848,543.7033070866647
13.606061,100.390909,41.72975825204399
13.606061,100.39697,332.4441016450589
13.606061,100.40303,136.59723350094637
13.606061,100.409091,219.50523965026628
13.606061,100.415152,123.89555580057485
13.606061,100.421212,195.8887310947295
13.606061,100.427273,396.43845264497793
13.606061,100.433333,271.5807677022822
13.606061,100.439394,24.14276480287727
13.606061,100.445455,73.99253077963014
13.606061,100.451515,135.69855947104404
13.606061,100.457576,159.6671902760864
13.606061,100.463636,16.691319463760266
13.606061,100.469697,94.8703975443559
13.606061,100.475758,97.45080854032618
13.606061,100.481818,254.4223531594906
13.606061,100.487879,148.83267061788175
13.606061,100.493939,298.1991975513775
13.606061,100.5,25.959826386624325
13.606061,100.506061,54.68268876512357
13.606061,100.512121,132.24175988138384
13.606061,100.518182,181.12638596951857
13.606061,100.524242,39.54702028136444
13.606061,100.530303,360.3430721318484
13.606061,100.536364,48.706459013841986
13.606061,100.542424,294.87913943355596
13.606061,100.548485,52.18746187979094
13.606061,100.554545,484.78322264288124
13.606061,100.560606,147.64033514972454
13.606061,100.566667,340.41044881128465
13.606061,100.572727,396.8301198464016
13.606061,100.578788,184.7031024154797
13.606061,100.584848,453.48476112079896
13.606061,100.590909,102.56314920141652
13.606061,100.59697,226.05451553860303
13.606061,100.60303,105.05974020335661
13.606061,100.609091,520.6216656781728
13.606061,100.615152,552.4861304620373
13.606061,100.621212,123.480257211702
13.606061,100.627273,205.18221591609444
13.606061,100.633333,162.64934457629357
13.606061,100.639394,101.59120165094185
13.606061,100.645455,307.94825038658223
13.606061,100.651515,303.6075680728453
13.606061,100.657576,384.6868319853942
13.606061,100.663636,241.73628079910517
13.606061,100.669697,167.01769611823448
13.606061,100.675758,742.4617002921843
13.606061,100.681818,389.05490789529716
13.606061,100.687879,163.32164467792316
13.606061,100.693939,222.34318583523824
13.606061,100.7,32.71219790051305
13.606061,100.706061,73.3205425803095
13.606061,100.712121,194.4998439462722
13.606061,100.718182,342.2741776948785
13.606061,100.724242,46.03787825055782
13.606061,100.730303,456.3558567848828
13.606061,100.736364,73.78776314991508
13.606061,100.742424,76.70072163617216
13.606061,100.748485,174.45182346153535
13.606061,100.754545,99.94789499499393
13.606061,100.760606,84.39105177191618
13.606061,100.766667,55.75279136341229
13.606061,100.772727,64.17108192711521
13.606061,100.778788,404.1073122225287
13.606061,100.784848,186.15025496297417
13.606061,100.790909,149.63483841458253
13.606061,100.79697,360.9080489984661
13.606061,100.80303,314.2119639237145
13.606061,100.809091,227.39785310543553
13.606061,100.815152,259.1804071991331
13.606061,100.821212,104.12912846100794
13.606061,100.827273,355.56998549217343
13.606061,100.833333,218.76621184434174
13.606061,100.839394,191.7763302510624
13.606061,100.845455,392.67567889085353
13.606061,100.851515,79.17104069944735
13.606061,100.857576,86.81217310359098
13.606061,100.863636,170.44892729427272
13.606061,100.869697,123.42990572845456
13.606061,100.875758,384.07453282887826
13.606061,100.881818,30.546337818995593
13.606061,100.887879,152.35357848960962
13.606061,100.893939,321.6177081458593
13.606061,100.9,173.9102738062322
13.611111,100.3,158.11993900014218
13.611111,100.306061,512.841761280878
13.611111,100.312121,239.24313915007016
13.611111,100.318182,766.6392229753202
13.611111,100.324242,93.50179519232383
13.611111,100.330303,446.51253310830276
13.611111,100.336364,265.32983591115703
13.611111,100.342424,391.33424075973954
13.611111,100.348485,412.83474661800574
13.611111,100.354545,277.2957633220162
13.611111,100.360606,360.1094630523987
13.611111,100.366667,148.52518190355758
13.611111,100.372727,480.61251329810756
13.611111,100.378788,544.3972476886661
13.611111,100.384848,383.7483055827486
13.611111,100.390909,33.7715324233447
13.611111,100.39697,540.2436586413842
13.611111,100.40303,300.9479376233091
13.611111,100.409091,184.15149685174458
13.611111,100.415152,309.2279727048967
13.611111,100.421212,42.79222464799732
13.611111,100.427273,123.42939771181872
13.611111,100.433333,13.570524401257494
13.611111,100.439394,123.0919046344822
13.611111,100.445455,150.77369222563797
13.611111,100.451515,23.17598453970951
13.611111,100.457576,20.19924022739822
13.611111,100.463636,53.522328382883465
13.611111,100.469697,77.32007773102372
13.611111,100.475758,311.88202640366285
13.611111,100.481818,95.64722001023623
13.611111,100.487879,79.3638325254491
13.611111,100.493939,113.61876822448293
13.611111,100.5,245.44032049561767
13.611111,100.506061,43.73617733104868
13.611111,100.512121,166.3548235475325
13.611111,100.518182,34.89881289763317
13.611111,100.524242,468.82259973717356
13.611111,100.530303,74.2449906264525
13.611111,100.536364,356.45466419796617
13.611111,100.542424,76.70866052303592
13.611111,100.548485,327.313718962088
13.611111,100.554545,136.58786177158007
13.611111,100.560606,197.6851593070468
13.611111,100.566667,154.0831255085179
13.611111,100.572727,117.28604621043658
13.611111,100.578788,117.35965894410766
13.611111,100.584848,162.53736373248847
13.611111,100.590909,351.3645851700542
13.611111,100.59697,404.9031066693325
13.611111,100.60303,262.7220017528231
13.611111,100.609091,97.76503494388915
13.611111,100.615152,647.5634336744397
13.611111,100.621212,251.07692270353743
13.611111,100.627273,38.732865788426665
13.611111,100.633333,330.2208790705071
13.611111,100.639394,215.20154052280708
13.611111,100.645455,111.25751858663313
13.611111,100.651515,35.990093436030435
13.611111,100.657576,379.0395364590349
13.611111,100.663636,351.47292917120035
13.611111,100.669697,35.49187646967779
13.611111,100.675758,213.45523585332583
13.611111,100.681818,43.16754925897738
13.611111,100.687879,112.99975639473558
13.611111,100.693939,337.222097129024
13.611111,100.7,40.67339256821292
13.611111,100.706061,284.2837899524818
13.611111,100.712121,301.8073639457201
13.611111,100.718182,363.88567544226186
13.611111,100.724242,66.60138006849986
13.611111,100.730303,300.8891267539159
13.611111,100.736364,141.67664955376654
